Unnamed: 0,Company,TypeName,Ram,Gpu,Weight,Touchscreen,IPS_display,SSD,HDD,Flash_Storage,Hybrid,Oper_sys,Clock_speed,CPU,ppi,Price
1264,Dell,Notebook,2.0,Intel,2.2,0,0,0,500,0,0,Windows 10,1.6,Other Intel Processors,100.45466986113652,9.91309723131456
1265,Lenovo,Notebook,8.0,Nvidia,2.6,0,1,0,1000,0,0,Windows 10,2.6,Intel Core i7,141.21199808219862,10.776844060703754
1266,HP,Notebook,6.0,AMD,2.04,0,0,0,0,0,1000,Windows 10,2.9,AMD,141.21199808219862,10.285461122475176
1267,Dell,Notebook,8.0,AMD,2.3,0,0,0,1000,0,0,Linux,2.7,Intel Core i7,100.45466986113652,10.667632361713904
1268,HP,Netbook,2.0,Intel,1.17,0,0,0,0,32,0,Windows 10,1.6,Other Intel Processors,135.0942111925629,9.317895278196945
1269,Asus,Notebook,4.0,Nvidia,2.2,0,0,0,500,0,0,Windows 10,2.5,Intel Core i7,100.45466986113652,10.5552565839505
1270,Lenovo,2 in 1 Convertible,4.0,Intel,1.8,1,1,128,0,0,0,Windows 10,2.5,Intel Core i7,157.3505121487356,10.433899309576924
1271,Lenovo,2 in 1 Convertible,16.0,Intel,1.3,1,1,512,0,0,0,Windows 10,2.5,Intel Core i7,276.053530085501,11.288114524334732
1272,Lenovo,Notebook,2.0,Intel,1.5,0,0,0,0,64,0,Windows 10,1.6,Other Intel Processors,111.93520355955212,9.409283029786373
1273,HP,Notebook,6.0,AMD,2.19,0,0,0,1000,0,0,Windows 10,2.5,Intel Core i7,100.45466986113652,10.614128815398654
1274,Asus,Notebook,4.0,Intel,2.2,0,0,0,500,0,0,Windows 10,1.6,Other Intel Processors,100.45466986113652,9.88635767027266
1275,Asus,Ultrabook,8.0,Intel,1.2,0,1,512,0,0,0,Windows 10,0.9,Other Intel Processors,165.6321180513006,10.567234758240792
1276,Dell,Notebook,6.0,Intel,2.3,0,0,0,1000,0,0,Windows 10,2.4,Intel Core i3,100.45466986113652,10.104611236292678
1277,Acer,Notebook,4.0,Intel,2.4,0,0,0,500,0,0,Linux,1.6,Other Intel Processors,100.45466986113652,9.641987714344566
1278,Dell,Notebook,2.0,Intel,2.2,0,0,0,500,0,0,Windows 10,1.6,Other Intel Processors,100.45466986113652,9.91309723131456
1279,Lenovo,Notebook,8.0,Nvidia,2.6,0,1,0,1000,0,0,Windows 10,2.6,Intel Core i7,141.21199808219862,10.776844060703754
1280,HP,Notebook,6.0,AMD,2.04,0,0,0,0,0,1000,Windows 10,2.9,AMD,141.21199808219862,10.285461122475176
1281,Dell,Notebook,8.0,AMD,2.3,0,0,0,1000,0,0,Linux,2.7,Intel Core i7,100.45466986113652,10.667632361713904
1282,HP,Netbook,2.0,Intel,1.17,0,0,0,0,32,0,Windows 10,1.6,Other Intel Processors,135.0942111925629,9.317895278196945
1283,Asus,Notebook,4.0,Nvidia,2.2,0,0,0,500,0,0,Windows 10,2.5,Intel Core i7,100.45466986113652,10.5552565839505
1284,Lenovo,2 in 1 Convertible,4.0,Intel,1.8,1,1,128,0,0,0,Windows 10,2.5,Intel Core i7,157.3505121487356,10.433899309576924
1285,Lenovo,2 in 1 Convertible,16.0,Intel,1.3,1,1,512,0,0,0,Windows 10,2.5,Intel Core i7,276.053530085501,11.288114524334732
1286,Lenovo,Notebook,2.0,Intel,1.5,0,0,0,0,64,0,Windows 10,1.6,Other Intel Processors,111.93520355955212,9.409283029786373
1287,HP,Notebook,6.0,AMD,2.19,0,0,0,1000,0,0,Windows 10,2.5,Intel Core i7,100.45466986113652,10.614128815398654
1288,Asus,Notebook,4.0,Intel,2.2,0,0,0,500,0,0,Windows 10,1.6,Other Intel Processors,100.45466986113652,9.88635767027266
1289,Asus,Ultrabook,8.0,Intel,1.2,0,1,512,0,0,0,Windows 10,0.9,Other Intel Processors,165.6321180513006,10.567234758240792
1290,Dell,Notebook,6.0,Intel,2.3,0,0,0,1000,0,0,Windows 10,2.4,Intel Core i3,100.45466986113652,10.104611236292678
1291,Acer,Notebook,4.0,Intel,2.4,0,0,0,500,0,0,Linux,1.6,Other Intel Processors,100.45466986113652,9.641987714344566
1292,Dell,Notebook,2.0,Intel,2.2,0,0,0,500,0,0,Windows 10,1.6,Other Intel Processors,100.45466986113652,9.91309723131456
1293,Lenovo,Notebook,8.0,Nvidia,2.6,0,1,0,1000,0,0,Windows 10,2.6,Intel Core i7,141.21199808219862,10.776844060703754
1294,HP,Notebook,6.0,AMD,2.04,0,0,0,0,0,1000,Windows 10,2.9,AMD,141.21199808219862,10.285461122475176
1295,Dell,Notebook,8.0,AMD,2.3,0,0,0,1000,0,0,Linux,2.7,Intel Core i7,100.45466986113652,10.667632361713904
1296,HP,Netbook,2.0,Intel,1.17,0,0,0,0,32,0,Windows 10,1.6,Other Intel Processors,135.0942111925629,9.317895278196945
1297,Asus,Notebook,4.0,Nvidia,2.2,0,0,0,500,0,0,Windows 10,2.5,Intel Core i7,100.45466986113652,10.5552565839505
1298,Lenovo,2 in 1 Convertible,4.0,Intel,1.8,1,1,128,0,0,0,Windows 10,2.5,Intel Core i7,157.3505121487356,10.433899309576924
1299,Lenovo,2 in 1 Convertible,16.0,Intel,1.3,1,1,512,0,0,0,Windows 10,2.5,Intel Core i7,276.053530085501,11.288114524334732
1300,Lenovo,Notebook,2.0,Intel,1.5,0,0,0,0,64,0,Windows 10,1.6,Other Intel Processors,111.93520355955212,9.409283029786373
1301,HP,Notebook,6.0,AMD,2.19,0,0,0,1000,0,0,Windows 10,2.5,Intel Core i7,100.45466986113652,10.614128815398654
1302,Asus,Notebook,4.0,Intel,2.2,0,0,0,500,0,0,Windows 10,1.6,Other Intel Processors,100.45466986113652,9.88635767027266
